日期编号,订单编号,上车站序,上车站点名称,上车时间,下车站序,下车站点名称,下车时间
2,4165,31,BF,20191015180801,35,BJ,20191015181540
2,4166,3,AD,20191015174801,25,AZ,20191015184300
2,4167,7,AH,20191015113301,42,BQ,20191015124031
2,4168,2,AC,20191015110701,11,AL,20191015112622
2,4169,11,AL,20191015134901,43,BR,20191015144755
2,4170,10,AK,20191015142601,27,BB,20191015145436
2,4171,10,AK,20191015090601,40,BO,20191015100744
2,4172,1,AB,20191015152301,8,AI,20191015154438
2,4173,5,AF,20191015094201,34,BI,20191015103621
2,4174,12,AM,20191015205201,21,AV,20191015210557
2,4175,31,BF,20191015172001,34,BI,20191015172452
2,4176,7,AH,20191015182101,12,AM,20191015183440
2,4177,5,AF,20191015075501,16,AQ,20191015082754
2,4178,11,AL,20191015082801,43,BR,20191015093149
2,4179,8,AI,20191015171201,47,BV,20191015184404
2,4180,24,AY,20191015083801,25,AZ,20191015084019
2,4181,5,AF,20191015125401,8,AI,20191015130212
2,4182,11,AL,20191015073501,44,BS,20191015083605
2,4183,3,AD,20191015173001,30,BE,20191015183840
2,4184,5,AF,20191015182401,31,BF,20191015192424
2,4185,10,AK,20191015200501,44,BS,20191015211008
2,4186,11,AL,20191015200801,31,BF,20191015204325
2,4187,3,AD,20191015134701,15,AP,20191015141615
2,4188,2,AC,20191015104101,34,BI,20191015113834
2,4189,43,BR,20191015190901,44,BS,20191015191029
2,4190,11,AL,20191015130701,37,BL,20191015135419
2,4191,2,AC,20191015193201,43,BR,20191015205435
2,4192,8,AI,20191015064601,34,BI,20191015073015
2,4193,15,AP,20191015093401,31,BF,20191015095455
2,4194,25,AZ,20191015103301,26,BA,20191015103720
2,4195,12,AM,20191015082201,30,BE,20191015085051
2,4196,10,AK,20191015075601,31,BF,20191015084047
2,4197,2,AC,20191015110701,33,BH,20191015120539
2,4198,5,AF,20191015080701,46,BU,20191015092147
2,4199,5,AF,20191015105701,35,BJ,20191015114643
2,4200,8,AI,20191015115201,31,BF,20191015123130
2,4201,1,AB,20191015132401,46,BU,20191015145150
2,4202,2,AC,20191015112101,6,AG,20191015112815
2,4203,11,AL,20191015085501,46,BU,20191015100013
2,4204,5,AF,20191015204201,8,AI,20191015205104
2,4205,34,BI,20191015085801,43,BR,20191015091556
2,4206,34,BI,20191015150801,43,BR,20191015153003
2,4207,3,AD,20191015165701,8,AI,20191015171330
2,4208,11,AL,20191015062401,18,AS,20191015063447
2,4209,9,AJ,20191015064801,11,AL,20191015065131
2,4210,10,AK,20191015095401,37,BL,20191015104245
2,4211,4,AE,20191015205301,29,BD,20191015213616
2,4212,11,AL,20191015162401,43,BR,20191015173528
2,4213,5,AF,20191015201401,21,AV,20191015204822
2,4214,3,AD,20191015174101,12,AM,20191015182138
2,4215,10,AK,20191015160301,12,AM,20191015160811
2,4216,10,AK,20191015090601,34,BI,20191015095321
2,4217,9,AJ,20191015085101,25,AZ,20191015092021
2,4218,20,AU,20191015190301,44,BS,20191015195451
2,4219,5,AF,20191015162201,15,AP,20191015164911
2,4220,8,AI,20191015160001,44,BS,20191015171103
2,4221,10,AK,20191015171701,35,BJ,20191015180846
2,4222,32,BG,20191015165501,47,BV,20191015172017
2,4223,2,AC,20191015184601,7,AH,20191015191048
2,4224,7,AH,20191015103301,43,BR,20191015114205
2,4225,5,AF,20191015175901,8,AI,20191015180808
2,4226,15,AP,20191015090601,16,AQ,20191015090639
2,4227,6,AG,20191015090401,12,AM,20191015092323
2,4228,2,AC,20191015193201,32,BG,20191015203139
2,4229,5,AF,20191015094201,11,AL,20191015095649
2,4230,2,AC,20191015171601,7,AH,20191015173522
2,4231,2,AC,20191015102101,4,AE,20191015102507
2,4232,5,AF,20191015174101,46,BU,20191015191325
2,4233,6,AG,20191015194201,38,BM,20191015204405
2,4234,10,AK,20191015185901,26,BA,20191015192926
2,4235,4,AE,20191015170001,34,BI,20191015180815
2,4236,31,BF,20191015152001,33,BH,20191015152314
2,4237,5,AF,20191015105701,35,BJ,20191015114737
2,4238,2,AC,20191015061801,40,BO,20191015073558
2,4239,7,AH,20191015185201,43,BR,20191015200740
2,4240,8,AI,20191015080501,12,AM,20191015081951
2,4241,4,AE,20191015094701,7,AH,20191015095829
2,4242,1,AB,20191015055801,20,AU,20191015063856
2,4243,9,AJ,20191015174201,29,BD,20191015182140
2,4244,9,AJ,20191015091501,12,AM,20191015092321
2,4245,11,AL,20191015084201,43,BR,20191015095053
2,4246,11,AL,20191015121101,21,AV,20191015122551
2,4247,11,AL,20191015200901,12,AM,20191015201009
2,4248,10,AK,20191015070601,30,BE,20191015074450
2,4249,36,BK,20191015190401,38,BM,20191015190944
2,4250,7,AH,20191015110201,27,BB,20191015113255
2,4251,8,AI,20191015115201,31,BF,20191015122833
2,4252,8,AI,20191015124501,42,BQ,20191015135051
2,4253,12,AM,20191015111501,42,BQ,20191015120143
2,4254,9,AJ,20191015144301,34,BI,20191015152522
2,4255,8,AI,20191015171301,31,BF,20191015180150
2,4256,2,AC,20191015151401,30,BE,20191015160920
2,4257,2,AC,20191015143901,27,BB,20191015152702
2,4258,4,AE,20191015065001,10,AK,20191015070653
2,4259,6,AG,20191015145201,43,BR,20191015160421
2,4260,3,AD,20191015140601,24,AY,20191015144928
2,4261,7,AH,20191015063101,44,BS,20191015074530
2,4262,2,AC,20191015191101,10,AK,20191015193236
2,4263,2,AC,20191015073701,13,AN,20191015082300
2,4264,43,BR,20191015083401,46,BU,20191015084047
2,4265,30,BE,20191015074901,47,BV,20191015082802
2,4266,4,AE,20191015195001,9,AJ,20191015200232
2,4267,8,AI,20191015143801,12,AM,20191015144824
2,4268,4,AE,20191015060501,8,AI,20191015061507
2,4269,2,AC,20191015112101,4,AE,20191015112443
2,4270,4,AE,20191015185401,7,AH,20191015191130
2,4271,42,BQ,20191015074201,45,BT,20191015075052
2,4272,8,AI,20191015145501,21,AV,20191015151746
2,4273,7,AH,20191015083901,43,BR,20191015095134
2,4274,31,BF,20191015142101,42,BQ,20191015144429
2,4275,34,BI,20191015085801,43,BR,20191015091601
2,4276,7,AH,20191015154101,12,AM,20191015155613
2,4277,4,AE,20191015181501,40,BO,20191015194803
2,4278,7,AH,20191015114901,32,BG,20191015123315
2,4279,42,BQ,20191015101701,48,BW,20191015102623
2,4280,5,AF,20191015112701,12,AM,20191015114602
2,4281,3,AD,20191015130801,41,BP,20191015141843
2,4282,1,AB,20191015193801,44,BS,20191015211037
2,4283,8,AI,20191015200101,34,BI,20191015204908
2,4284,11,AL,20191015192501,12,AM,20191015192549
2,4285,12,AM,20191015162801,13,AN,20191015163012
2,4286,3,AD,20191015184801,29,BD,20191015195655
2,4287,5,AF,20191015121401,43,BR,20191015133130
2,4288,3,AD,20191015085601,48,BW,20191015102958
2,4289,1,AB,20191015181901,32,BG,20191015194412
2,4290,6,AG,20191015111701,44,BS,20191015122902
2,4291,2,AC,20191015205001,12,AM,20191015211525
2,4292,1,AB,20191015182801,39,BN,20191015195540
2,4293,4,AE,20191015174801,44,BS,20191015192714
2,4294,5,AF,20191015105701,48,BW,20191015121506
2,4295,2,AC,20191015143901,33,BH,20191015154106
2,4296,34,BI,20191015154301,45,BT,20191015160654
2,4297,5,AF,20191015104701,31,BF,20191015113354
2,4298,4,AE,20191015104501,11,AL,20191015110147
2,4299,25,AZ,20191015085201,28,BC,20191015090448
2,4300,12,AM,20191015073501,17,AR,20191015074050
2,4301,21,AV,20191015093001,42,BQ,20191015101903
2,4302,8,AI,20191015191601,31,BF,20191015200032
2,4303,2,AC,20191015164301,18,AS,20191015172115
2,4304,6,AG,20191015081301,43,BR,20191015093145
2,4305,10,AK,20191015185901,28,BC,20191015193105
2,4306,2,AC,20191015192301,8,AI,20191015194121
2,4307,1,AB,20191015150801,47,BV,20191015164846
2,4308,5,AF,20191015150201,7,AH,20191015150631
2,4309,4,AE,20191015160401,7,AH,20191015161503
2,4310,1,AB,20191015195801,46,BU,20191015213208
2,4311,11,AL,20191015155201,36,BK,20191015163758
2,4312,5,AF,20191015092201,12,AM,20191015094116
2,4313,9,AJ,20191015132201,26,BA,20191015134941
2,4314,5,AF,20191015112701,12,AM,20191015114336
2,4315,43,BR,20191015200801,46,BU,20191015201323
2,4316,5,AF,20191015190101,6,AG,20191015190357
2,4317,5,AF,20191015162201,8,AI,20191015162957
2,4318,31,BF,20191015171801,42,BQ,20191015174501
2,4319,6,AG,20191015181701,43,BR,20191015193437
2,4320,34,BI,20191015161701,36,BK,20191015162034
2,4321,2,AC,20191015142101,8,AI,20191015143640
2,4322,8,AI,20191015202801,46,BU,20191015213638
2,4323,7,AH,20191015183301,34,BI,20191015193317
2,4324,8,AI,20191015183701,48,BW,20191015200154
2,4325,2,AC,20191015171601,5,AF,20191015173022
2,4326,33,BH,20191015185801,44,BS,20191015192539
2,4327,9,AJ,20191015120801,25,AZ,20191015123134
2,4328,7,AH,20191015165701,45,BT,20191015182809
2,4329,43,BR,20191015202401,47,BV,20191015203329
2,4330,10,AK,20191015195501,42,BQ,20191015205110
2,4331,1,AB,20191015070401,29,BD,20191015075927
2,4332,5,AF,20191015135201,43,BR,20191015150854
2,4333,11,AL,20191015174601,41,BP,20191015184903
2,4334,24,AY,20191015211701,37,BL,20191015213811
2,4335,8,AI,20191015061701,34,BI,20191015070532
2,4336,2,AC,20191015162301,43,BR,20191015174530
2,4337,4,AE,20191015121001,11,AL,20191015123234
2,4338,2,AC,20191015200701,28,BC,20191015205857
2,4339,2,AC,20191015124701,9,AJ,20191015130445
2,4340,5,AF,20191015174101,9,AJ,20191015175340
2,4341,2,AC,20191015143901,29,BD,20191015152859
2,4342,7,AH,20191015091701,31,BF,20191015095416
2,4343,10,AK,20191015070601,43,BR,20191015081528
2,4344,43,BR,20191015202501,46,BU,20191015203016
2,4345,10,AK,20191015182701,48,BW,20191015194155
2,4346,2,AC,20191015200701,12,AM,20191015203624
2,4347,39,BN,20191015121901,43,BR,20191015122802
2,4348,8,AI,20191015200801,31,BF,20191015204342
2,4349,11,AL,20191015142801,34,BI,20191015150907
2,4350,1,AB,20191015091201,43,BR,20191015103655
2,4351,4,AE,20191015142601,20,AU,20191015145828
2,4352,8,AI,20191015081101,36,BK,20191015090154
2,4353,41,BP,20191015092801,45,BT,20191015093542
2,4354,9,AJ,20191015154901,36,BK,20191015163909
2,4355,43,BR,20191015081901,46,BU,20191015082250
2,4356,6,AG,20191015065401,45,BT,20191015082233
2,4357,6,AG,20191015133701,31,BF,20191015142247
2,4358,2,AC,20191015073701,43,BR,20191015091615
2,4359,1,AB,20191015095601,10,AK,20191015101956
2,4360,3,AD,20191015123101,6,AG,20191015123824
2,4361,11,AL,20191015204701,12,AM,20191015204815
2,4362,10,AK,20191015081801,34,BI,20191015085753
2,4363,11,AL,20191015181601,24,AY,20191015184034
2,4364,2,AC,20191015110701,14,AO,20191015113424
2,4365,11,AL,20191015065101,46,BU,20191015075241
2,4366,4,AE,20191015191601,26,BA,20191015195720
2,4367,8,AI,20191015182201,36,BK,20191015191715
2,4368,8,AI,20191015151001,31,BF,20191015154749
2,4369,10,AK,20191015200501,26,BA,20191015203402
2,4370,8,AI,20191015105601,12,AM,20191015110442
2,4371,11,AL,20191015192201,44,BS,20191015202704
2,4372,10,AK,20191015203401,12,AM,20191015203804
2,4373,7,AH,20191015173601,41,BP,20191015185021
2,4374,2,AC,20191015120701,33,BH,20191015130903
2,4375,1,AB,20191015124301,11,AL,20191015130751
2,4376,3,AD,20191015202801,11,AL,20191015204605
2,4377,9,AJ,20191015112401,44,BS,20191015123146
2,4378,3,AD,20191015175901,8,AI,20191015182153
2,4379,34,BI,20191015175301,37,BL,20191015175955
2,4380,2,AC,20191015164301,34,BI,20191015175313
2,4381,1,AB,20191015185201,47,BV,20191015203229
2,4382,2,AC,20191015205001,34,BI,20191015214611
2,4383,8,AI,20191015172301,37,BL,20191015181819
2,4384,7,AH,20191015124101,43,BR,20191015135332
2,4385,18,AS,20191015184401,44,BS,20191015193504
2,4386,11,AL,20191015125201,43,BR,20191015135407
2,4387,8,AI,20191015205101,29,BD,20191015212245
2,4388,2,AC,20191015182501,24,AY,20191015192929
2,4389,3,AD,20191015064801,11,AL,20191015070859
2,4390,8,AI,20191015210401,12,AM,20191015211509
2,4391,5,AF,20191015095701,31,BF,20191015104458
2,4392,7,AH,20191015185201,36,BK,20191015195027
2,4393,3,AD,20191015075201,15,AP,20191015082859
2,4394,10,AK,20191015145801,12,AM,20191015150258
2,4395,3,AD,20191015124901,7,AH,20191015125838
2,4396,10,AK,20191015092401,26,BA,20191015094803
2,4397,11,AL,20191015073001,33,BH,20191015080832
2,4398,6,AG,20191015162401,12,AM,20191015164226
2,4399,8,AI,20191015163101,32,BG,20191015171909
2,4400,1,AB,20191015060301,31,BF,20191015065705
2,4401,11,AL,20191015160501,34,BI,20191015164609
2,4402,31,BF,20191015153601,33,BH,20191015153849
2,4403,17,AR,20191015143801,31,BF,20191015150131
2,4404,5,AF,20191015204101,8,AI,20191015205048
2,4405,4,AE,20191015125101,44,BS,20191015140637
2,4406,5,AF,20191015165201,31,BF,20191015174509
2,4407,11,AL,20191015150001,13,AN,20191015150614
2,4408,15,AP,20191015181301,34,BI,20191015184756
2,4409,11,AL,20191015203301,26,BA,20191015205622
2,4410,7,AH,20191015180401,36,BK,20191015190345
2,4411,15,AP,20191015063101,34,BI,20191015070421
2,4412,4,AE,20191015092701,12,AM,20191015094745
2,4413,10,AK,20191015195501,12,AM,20191015195607
2,4414,2,AC,20191015114901,11,AL,20191015121127
2,4415,2,AC,20191015063301,5,AF,20191015063904
2,4416,11,AL,20191015130701,37,BL,20191015135421
2,4417,1,AB,20191015083201,33,BH,20191015093807
2,4418,3,AD,20191015140701,7,AH,20191015141703
2,4419,37,BL,20191015114101,43,BR,20191015115257
2,4420,5,AF,20191015204201,8,AI,20191015205107
2,4421,1,AB,20191015143501,27,BB,20191015152709
2,4422,34,BI,20191015152501,44,BS,20191015155030
2,4423,11,AL,20191015155201,43,BR,20191015165805
2,4424,3,AD,20191015140701,8,AI,20191015142224
2,4425,5,AF,20191015102701,12,AM,20191015104400
2,4426,8,AI,20191015153201,11,AL,20191015154119
2,4427,5,AF,20191015174101,12,AM,20191015180702
2,4428,6,AG,20191015092401,9,AJ,20191015093509
2,4429,25,AZ,20191015161501,26,BA,20191015161645
2,4430,5,AF,20191015143101,31,BF,20191015152031
2,4431,9,AJ,20191015164301,12,AM,20191015165207
2,4432,4,AE,20191015195001,9,AJ,20191015200547
2,4433,30,BE,20191015180501,34,BI,20191015181230
2,4434,26,BA,20191015175201,30,BE,20191015180012
2,4435,12,AM,20191015193901,43,BR,20191015202914
2,4436,11,AL,20191015093901,18,AS,20191015095158
2,4437,8,AI,20191015183701,43,BR,20191015195144
2,4438,11,AL,20191015184601,12,AM,20191015184738
2,4439,2,AC,20191015165301,46,BU,20191015183759
2,4440,11,AL,20191015101301,13,AN,20191015101745
2,4441,25,AZ,20191015183101,36,BK,20191015185130
2,4442,1,AB,20191015153701,34,BI,20191015164455
2,4443,2,AC,20191015155901,43,BR,20191015173424
2,4444,11,AL,20191015193701,12,AM,20191015194008
2,4445,8,AI,20191015191601,12,AM,20191015192859
2,4446,1,AB,20191015201001,34,BI,20191015211338
2,4447,5,AF,20191015111401,41,BP,20191015122403
2,4448,1,AB,20191015190301,36,BK,20191015201437
2,4449,11,AL,20191015190401,28,BC,20191015193058
2,4450,14,AO,20191015090201,38,BM,20191015094439
2,4451,1,AB,20191015180201,43,BR,20191015195408
2,4452,14,AO,20191015173101,46,BU,20191015183747
2,4453,8,AI,20191015192901,43,BR,20191015203119
2,4454,25,AZ,20191015073401,46,BU,20191015082332
2,4455,2,AC,20191015201601,7,AH,20191015202731
2,4456,24,AY,20191015101801,30,BE,20191015103035
2,4457,5,AF,20191015114201,21,AV,20191015121422
2,4458,4,AE,20191015101001,7,AH,20191015101609
2,4459,2,AC,20191015123001,10,AK,20191015124928
2,4460,5,AF,20191015152201,7,AH,20191015152822
2,4461,34,BI,20191015184901,43,BR,20191015191021
2,4462,5,AF,20191015144701,12,AM,20191015150229
2,4463,11,AL,20191015160501,39,BN,20191015165612
2,4464,4,AE,20191015170601,7,AH,20191015171950
2,4465,6,AG,20191015141401,21,AV,20191015144442
2,4466,9,AJ,20191015091501,43,BR,20191015101742
2,4467,3,AD,20191015183501,43,BR,20191015200515
2,4468,7,AH,20191015162801,43,BR,20191015175146
2,4469,21,AV,20191015182401,47,BV,20191015191739
2,4470,8,AI,20191015122401,40,BO,20191015132717
2,4471,16,AQ,20191015152401,17,AR,20191015152622
2,4472,1,AB,20191015185201,37,BL,20191015201057
2,4473,15,AP,20191015152401,43,BR,20191015161632
2,4474,12,AM,20191015131001,34,BI,20191015134439
2,4475,4,AE,20191015081901,15,AP,20191015085243
2,4476,7,AH,20191015124101,48,BW,20191015140622
2,4477,10,AK,20191015151401,34,BI,20191015155510
2,4478,2,AC,20191015155901,43,BR,20191015173249
2,4479,11,AL,20191015172101,29,BD,20191015175512
2,4480,29,BD,20191015210101,46,BU,20191015213256
2,4481,9,AJ,20191015201201,30,BE,20191015204136
2,4482,7,AH,20191015083901,43,BR,20191015095114
2,4483,6,AG,20191015170801,11,AL,20191015171925
2,4484,10,AK,20191015092401,42,BQ,20191015101632
2,4485,5,AF,20191015175601,43,BR,20191015192309
2,4486,11,AL,20191015090901,34,BI,20191015095318
2,4487,20,AU,20191015121301,42,BQ,20191015125509
2,4488,8,AI,20191015151001,12,AM,20191015151905
2,4489,8,AI,20191015165901,43,BR,20191015182412
2,4490,11,AL,20191015114201,20,AU,20191015115719
2,4491,4,AE,20191015123301,31,BF,20191015132733
2,4492,12,AM,20191015091401,36,BK,20191015095819
2,4493,9,AJ,20191015163401,12,AM,20191015164232
2,4494,46,BU,20191015104301,47,BV,20191015104654
2,4495,2,AC,20191015164301,7,AH,20191015165647
2,4496,8,AI,20191015093101,9,AJ,20191015093221
2,4497,6,AG,20191015092401,9,AJ,20191015093357
2,4498,31,BF,20191015104501,36,BK,20191015105324
2,4499,42,BQ,20191015074201,45,BT,20191015075057
2,4500,7,AH,20191015083901,12,AM,20191015085520
2,4501,37,BL,20191015080301,46,BU,20191015082306
2,4502,2,AC,20191015083701,10,AK,20191015085304
2,4503,2,AC,20191015164301,9,AJ,20191015170043
2,4504,7,AH,20191015092901,43,BR,20191015103638
2,4505,3,AD,20191015080201,45,BT,20191015093411
2,4506,10,AK,20191015205401,12,AM,20191015205901
2,4507,8,AI,20191015095001,34,BI,20191015103624
2,4508,28,BC,20191015163201,36,BK,20191015165040
2,4509,11,AL,20191015125201,35,BJ,20191015133555
2,4510,5,AF,20191015062401,7,AH,20191015062906
2,4511,12,AM,20191015143201,27,BB,20191015145359
2,4512,1,AB,20191015183801,36,BK,20191015200831
2,4513,43,BR,20191015193401,48,BW,20191015194200
2,4514,5,AF,20191015060901,8,AI,20191015061715
2,4515,4,AE,20191015095001,36,BK,20191015104246
2,4516,11,AL,20191015170601,37,BL,20191015175928
2,4517,31,BF,20191015142101,44,BS,20191015144844
2,4518,15,AP,20191015143701,43,BR,20191015153005
2,4519,5,AF,20191015091101,42,BQ,20191015101639
2,4520,10,AK,20191015080901,16,AQ,20191015082757
2,4521,8,AI,20191015092001,34,BI,20191015100031
2,4522,2,AC,20191015182501,11,AL,20191015190426
2,4523,2,AC,20191015173601,5,AF,20191015175657
2,4524,2,AC,20191015151401,41,BP,20191015163612
2,4525,1,AB,20191015152301,4,AE,20191015153056
2,4526,2,AC,20191015203701,4,AE,20191015203923
2,4527,1,AB,20191015062901,40,BO,20191015074153
2,4528,2,AC,20191015203701,31,BF,20191015212733
2,4529,3,AD,20191015151601,10,AK,20191015153525
2,4530,4,AE,20191015160401,41,BP,20191015172700
2,4531,2,AC,20191015132701,12,AM,20191015135129
2,4532,10,AK,20191015190001,26,BA,20191015192840
2,4533,3,AD,20191015094401,47,BV,20191015110641
2,4534,5,AF,20191015160701,33,BH,20191015170356
2,4535,3,AD,20191015075201,15,AP,20191015082918
2,4536,8,AI,20191015084701,26,BA,20191015092231
2,4537,4,AE,20191015195001,9,AJ,20191015200213
2,4538,4,AE,20191015114201,32,BG,20191015123204
2,4539,25,AZ,20191015064701,34,BI,20191015070416
2,4540,2,AC,20191015082801,17,AR,20191015090752
2,4541,5,AF,20191015111401,41,BP,20191015122345
2,4542,9,AJ,20191015082401,25,AZ,20191015085543
2,4543,32,BG,20191015175001,43,BR,20191015182401
2,4544,11,AL,20191015184601,38,BM,20191015194018
2,4545,7,AH,20191015105201,33,BH,20191015113654
2,4546,1,AB,20191015150801,47,BV,20191015164618
2,4547,8,AI,20191015112201,48,BW,20191015123955
2,4548,1,AB,20191015183801,26,BA,20191015194851
2,4549,8,AI,20191015210401,30,BE,20191015213926
2,4550,2,AC,20191015120701,7,AH,20191015122046
2,4551,5,AF,20191015092201,8,AI,20191015093032
2,4552,2,AC,20191015152801,30,BE,20191015162519
2,4553,2,AC,20191015173501,18,AS,20191015183104
2,4554,1,AB,20191015180201,34,BI,20191015193318
2,4555,5,AF,20191015082601,21,AV,20191015090111
2,4556,5,AF,20191015135201,34,BI,20191015144806
2,4557,5,AF,20191015181301,12,AM,20191015183343
2,4558,8,AI,20191015095801,36,BK,20191015104630
2,4559,2,AC,20191015182501,29,BD,20191015193555
2,4560,1,AB,20191015185301,44,BS,20191015202756
2,4561,2,AC,20191015085401,20,AU,20191015093236
2,4562,1,AB,20191015075401,41,BP,20191015092926
2,4563,9,AJ,20191015194601,41,BP,20191015204151
2,4564,10,AK,20191015175701,42,BQ,20191015190542
2,4565,4,AE,20191015151901,43,BR,20191015163916
2,4566,1,AB,20191015193801,41,BP,20191015210615
2,4567,10,AK,20191015110901,47,BV,20191015121344
2,4568,5,AF,20191015152201,6,AG,20191015152457
2,4569,1,AB,20191015195001,12,AM,20191015201733
2,4570,9,AJ,20191015201201,29,BD,20191015203938
2,4571,5,AF,20191015083901,12,AM,20191015090035
2,4572,31,BF,20191015190701,38,BM,20191015192026
2,4573,2,AC,20191015182401,43,BR,20191015200730
2,4574,7,AH,20191015152801,41,BP,20191015163440
2,4575,6,AG,20191015181701,45,BT,20191015193801
2,4576,8,AI,20191015181001,31,BF,20191015185406
2,4577,4,AE,20191015085901,45,BT,20191015102057
2,4578,8,AI,20191015171301,37,BL,20191015181426
2,4579,5,AF,20191015093001,11,AL,20191015094413
2,4580,5,AF,20191015152201,43,BR,20191015163758
2,4581,2,AC,20191015104101,10,AK,20191015105945
2,4582,6,AG,20191015170801,36,BK,20191015181143
2,4583,12,AM,20191015125601,31,BF,20191015132923
2,4584,46,BU,20191015104301,47,BV,20191015104637
2,4585,8,AI,20191015142301,30,BE,20191015145827
2,4586,30,BE,20191015174401,31,BF,20191015174537
2,4587,25,AZ,20191015183101,26,BA,20191015183218
2,4588,1,AB,20191015134201,43,BR,20191015150743
2,4589,15,AP,20191015104901,33,BH,20191015111913
2,4590,5,AF,20191015080901,21,AV,20191015084958
2,4591,39,BN,20191015090101,43,BR,20191015091048
2,4592,1,AB,20191015055901,45,BT,20191015073022
2,4593,2,AC,20191015104101,11,AL,20191015110223
2,4594,8,AI,20191015092001,21,AV,20191015094116
2,4595,8,AI,20191015185401,26,BA,20191015192649
2,4596,31,BF,20191015192701,44,BS,20191015195503
2,4597,11,AL,20191015194901,13,AN,20191015195545
2,4598,19,AT,20191015091201,48,BW,20191015100438
2,4599,2,AC,20191015102001,10,AK,20191015103805
2,4600,2,AC,20191015112101,34,BI,20191015122245
2,4601,10,AK,20191015181501,12,AM,20191015182459
2,4602,2,AC,20191015173601,10,AK,20191015181224
2,4603,5,AF,20191015160701,8,AI,20191015161656
2,4604,11,AL,20191015150001,44,BS,20191015160500
2,4605,10,AK,20191015181201,47,BV,20191015193240
2,4606,5,AF,20191015094201,44,BS,20191015105841
2,4607,8,AI,20191015083401,36,BK,20191015093350
2,4608,11,AL,20191015190701,12,AM,20191015190824
2,4609,8,AI,20191015075101,42,BQ,20191015090809
2,4610,9,AJ,20191015144301,34,BI,20191015152421
2,4611,7,AH,20191015155701,31,BF,20191015163818
2,4612,7,AH,20191015101901,47,BV,20191015112949
2,4613,9,AJ,20191015130501,41,BP,20191015140114
2,4614,9,AJ,20191015181101,30,BE,20191015185104
2,4615,2,AC,20191015155901,4,AE,20191015160250
2,4616,31,BF,20191015095501,43,BR,20191015101847
2,4617,3,AD,20191015164701,11,AL,20191015170535
2,4618,34,BI,20191015144901,43,BR,20191015150849
2,4619,2,AC,20191015080001,28,BC,20191015090853
2,4620,5,AF,20191015092201,12,AM,20191015094103
2,4621,11,AL,20191015091901,46,BU,20191015102153
2,4622,2,AC,20191015142301,8,AI,20191015143743
2,4623,2,AC,20191015164301,38,BM,20191015180317
2,4624,2,AC,20191015094301,4,AE,20191015094746
2,4625,5,AF,20191015115601,46,BU,20191015131814
2,4626,7,AH,20191015165701,35,BJ,20191015175414
2,4627,1,AB,20191015203101,45,BT,20191015215233
2,4628,8,AI,20191015143801,44,BS,20191015155048
2,4629,8,AI,20191015103501,44,BS,20191015114428
2,4630,23,AX,20191015173001,32,BG,20191015174845
2,4631,2,AC,20191015161201,47,BV,20191015180621
2,4632,4,AE,20191015180401,12,AM,20191015183438
2,4633,8,AI,20191015182301,45,BT,20191015193818
2,4634,17,AR,20191015181601,29,BD,20191015183630
2,4635,8,AI,20191015120601,42,BQ,20191015130530
2,4636,1,AB,20191015170701,12,AM,20191015174820
2,4637,31,BF,20191015162801,47,BV,20191015170800
2,4638,5,AF,20191015141101,45,BT,20191015153238
2,4639,5,AF,20191015162101,8,AI,20191015163134
2,4640,34,BI,20191015175301,38,BM,20191015180236
2,4641,34,BI,20191015175301,43,BR,20191015182409
2,4642,11,AL,20191015205601,21,AV,20191015211122
2,4643,1,AB,20191015175001,43,BR,20191015193135
2,4644,38,BM,20191015181701,44,BS,20191015183605
2,4645,7,AH,20191015203801,43,BR,20191015214755
2,4646,11,AL,20191015180101,38,BM,20191015185747
2,4647,10,AK,20191015132401,42,BQ,20191015142020
2,4648,42,BQ,20191015144501,47,BV,20191015145457
2,4649,31,BF,20191015185401,44,BS,20191015192710
2,4650,5,AF,20191015195201,12,AM,20191015201300
2,4651,5,AF,20191015143401,43,BR,20191015154921
2,4652,8,AI,20191015165901,32,BG,20191015174920
2,4653,2,AC,20191015140501,34,BI,20191015150757
2,4654,11,AL,20191015190401,32,BG,20191015194328
2,4655,5,AF,20191015114301,11,AL,20191015115805
2,4656,3,AD,20191015174501,45,BT,20191015192959
2,4657,10,AK,20191015174401,29,BD,20191015182053
2,4658,9,AJ,20191015070501,12,AM,20191015071410
2,4659,42,BQ,20191015091301,45,BT,20191015092338
2,4660,1,AB,20191015185201,47,BV,20191015203227
2,4661,7,AH,20191015063101,44,BS,20191015074528
2,4662,11,AL,20191015070901,43,BR,20191015081450
2,4663,25,AZ,20191015092001,31,BF,20191015093003
2,4664,2,AC,20191015090301,26,BA,20191015094709
2,4665,1,AB,20191015104801,33,BH,20191015114358
2,4666,6,AG,20191015153701,44,BS,20191015170021
2,4667,5,AF,20191015160701,36,BK,20191015171109
2,4668,7,AH,20191015103401,43,BR,20191015113850
2,4669,8,AI,20191015080501,34,BI,20191015085704
2,4670,1,AB,20191015122301,15,AP,20191015125846
2,4671,2,AC,20191015113601,42,BQ,20191015125451
2,4672,6,AG,20191015100801,44,BS,20191015112223
2,4673,34,BI,20191015152501,44,BS,20191015155024
2,4674,4,AE,20191015131001,46,BU,20191015142847
2,4675,7,AH,20191015154101,12,AM,20191015155611
2,4676,7,AH,20191015161401,12,AM,20191015162828
2,4677,11,AL,20191015172101,27,BB,20191015175236
2,4678,5,AF,20191015162201,11,AL,20191015163719
