match_id,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_trend,p2_trend,past_time,point_no_to_start,p1_place_ge,p1_place_le,last_time,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_NCTL,return_depth_ND,p1_break_pt*server,p2_break_pt*server,p1_place_ge*server,p1_place_le*server,p1_sets*server,p2_sets*server,p1_games*server,p2_games*server,past_time*server,p2_trend*server,p1_trend*server,set_no*server,game_no*server,point_no_to_start*server,factor
2023-wimbledon-1401,84.78333333,3,1,111,1,1,0,0,-1,2,59,52,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.574,9.442,3,129,58,-58,0,0,0,0,0.816666667,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,58,-58,-3,-1,0,2.436236
2023-wimbledon-1401,85.61666667,3,1,112,1,1,0,0,-1,1,59,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.933,20.038,6,104,59,-59,0.833333333,1,1,0,2.483333333,0,0,1,0,1,0,0,0,-1,0,-1,-1,0,0,-0.833333333,59,-59,-3,-1,-1,-2.330018
2023-wimbledon-1401,86.08333333,3,1,113,1,1,0,0,-1,1,59,54,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.844,8.156,3,124,59,-59,1.3,2,0,0,0.833333333,0,0,1,0,1,1,0,0,0,0,-1,-1,0,0,-1.3,59,-59,-3,-1,-2,-2.92968
2023-wimbledon-1401,86.45,3,1,114,1,1,0,0,-1,1,59,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0.426,1,132,59,-59,1.666666667,3,0,1,0.466666667,0,0,1,0,1,1,0,0,0,-1,-1,-1,0,0,-1.666666667,59,-59,-3,-1,-3,-1.952084
2023-wimbledon-1401,87.01666667,3,1,115,1,1,0,0,-1,1,59,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.079,22.782,5,122,59,-59,2.233333333,4,0,1,0.366666667,0,0,1,0,1,1,0,0,0,-1,-1,-1,0,0,-2.233333333,59,-59,-3,-1,-4,-1.967757
2023-wimbledon-1401,88.16666667,3,2,116,1,1,0,1,1,1,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.421,20.173,5,126,59,-59,0,0,0,0,0.566666667,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,-59,59,3,2,0,4.373418
2023-wimbledon-1401,88.63333333,3,2,117,1,1,0,1,1,2,61,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.615,13.608,3,132,60,-60,0.466666667,1,1,0,1.15,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0.466666667,-60,60,3,2,1,3.62724
2023-wimbledon-1401,89.25,3,2,118,1,1,0,1,1,2,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.095,9.941,1,93,61,-61,1.083333333,2,1,0,0.466666667,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1.083333333,-61,61,3,2,2,-0.950323
2023-wimbledon-1401,89.86666667,3,2,119,1,1,0,1,1,1,62,57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.179,1.226,0,93,61,-61,1.7,3,1,0,0.616666667,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1.7,-61,61,3,2,3,2.018817
2023-wimbledon-1401,90.26666667,3,2,120,1,1,0,1,1,2,63,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.115,8.463,1,115,62,-62,2.1,4,1,0,0.616666667,0,0,1,0,1,1,0,0,1,0,1,1,0,1,2.1,-62,62,3,2,4,2.128138
2023-wimbledon-1401,91.36666667,3,3,121,1,1,1,1,-1,1,64,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.503,21.805,7,97,63,-63,0,0,0,0,0.4,1,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,0,63,-63,-3,-3,0,0.649136
2023-wimbledon-1401,91.86666667,3,3,122,1,1,1,1,-1,2,65,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.825,14.8,4,129,64,-64,0.5,1,1,0,1.1,0,0,1,0,0,0,0,0,-1,0,-1,-1,-1,-1,-0.5,64,-64,-3,-3,-1,1.266132
2023-wimbledon-1401,92.6,3,3,123,1,1,1,1,-1,1,66,57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.372,7.758,2,105,65,-65,1.233333333,2,1,0,0.5,0,0,0,0,1,1,0,0,-1,0,-1,-1,-1,-1,-1.233333333,65,-65,-3,-3,-2,0.171891
2023-wimbledon-1401,93.18333333,3,3,124,1,1,1,1,-1,1,66,58,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,14.797,11.251,2,117,66,-66,1.816666667,3,1,0,0.733333333,0,1,0,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-1.816666667,66,-66,-3,-3,-3,-2.864222
2023-wimbledon-1401,93.68333333,3,3,125,1,1,1,1,-1,1,66,59,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,44.724,12.422,3,120,66,-66,2.316666667,4,1,0,0.583333333,0,0,0,1,0,1,-1,0,-1,0,-1,-1,-1,-1,-2.316666667,66,-66,-3,-3,-4,0.404144
2023-wimbledon-1401,94.16666667,3,3,126,1,1,1,1,-1,2,66,60,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.158,0.877,1,131,66,-66,2.8,5,1,0,0.5,0,0,1,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-2.8,66,-66,-3,-3,-5,-1.887945
2023-wimbledon-1401,94.93333333,3,3,127,1,1,1,1,-1,2,67,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.912,3.632,1,108,66,-66,3.566666667,6,0,0,0.483333333,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-3.566666667,66,-66,-3,-3,-6,2.051876
2023-wimbledon-1401,96,3,3,128,1,1,1,1,-1,2,67,61,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.221,5.608,2,109,67,-67,4.633333333,7,1,0,0.766666667,1,0,0,0,1,1,-1,0,-1,0,-1,-1,-1,-1,-4.633333333,67,-67,-3,-3,-7,-1.741383
2023-wimbledon-1401,96.9,3,3,129,1,1,1,1,-1,1,67,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,21.585,18.134,5,104,67,-67,5.533333333,8,0,0,1.066666667,0,1,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-5.533333333,67,-67,-3,-3,-8,-1.768261
2023-wimbledon-1401,97.46666667,3,3,130,1,1,1,1,-1,1,68,62,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.544,8.396,3,130,67,-67,6.1,9,1,0,0.9,0,0,1,0,1,1,0,0,-1,0,-1,-1,-1,-1,-6.1,67,-67,-3,-3,-9,1.003168
2023-wimbledon-1401,98,3,3,131,1,1,1,1,-1,1,69,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.257,5.885,2,132,68,-68,6.633333333,10,0,0,0.566666667,0,0,0,1,1,1,0,0,0,0,-1,-1,-1,-1,-6.633333333,68,-68,-3,-3,-10,0.195374
2023-wimbledon-1401,98.61666667,3,3,132,1,1,1,1,-1,1,69,63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.601,8.881,4,124,69,-69,7.25,11,1,0,0.533333333,0,0,0,1,1,0,-1,0,-1,0,-1,-1,-1,-1,-7.25,69,-69,-3,-3,-11,-2.771918
2023-wimbledon-1401,99.18333333,3,3,133,1,1,1,1,-1,1,70,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.052,6.764,3,130,69,-69,7.816666667,12,0,0,0.616666667,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-7.816666667,69,-69,-3,-3,-12,1.638847
2023-wimbledon-1401,99.71666667,3,3,134,1,1,1,1,-1,1,71,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.416,7.166,2,129,70,-70,8.35,13,1,0,0.566666667,0,0,1,0,1,0,-1,0,-1,0,-1,-1,-1,-1,-8.35,70,-70,-3,-3,-13,0.554668
2023-wimbledon-1401,101.8333333,3,4,135,1,1,2,1,1,2,72,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.928,20.029,8,131,71,-71,0,0,0,0,0.533333333,0,1,0,0,1,1,0,0,0,0,1,1,2,1,0,-71,71,3,4,0,2.767705
2023-wimbledon-1401,102.5333333,3,4,136,1,1,2,1,1,1,73,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.184,18.547,3,99,72,-72,0.7,1,1,0,2.116666667,0,0,1,0,1,1,0,0,1,0,1,1,2,1,0.7,-72,72,3,4,1,3.550784
2023-wimbledon-1401,102.9166667,3,4,137,1,1,2,1,1,1,74,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.258,4.523,1,127,73,-73,1.083333333,2,1,0,0.7,0,0,0,1,1,1,0,0,1,0,1,1,2,1,1.083333333,-73,73,3,4,2,2.427133
2023-wimbledon-1401,103.3666667,3,4,138,1,1,2,1,1,1,74,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.369,5.5,1,116,74,-74,1.533333333,3,1,0,0.383333333,0,1,0,0,1,0,0,0,1,0,1,1,2,1,1.533333333,-74,74,3,4,3,0.293651
2023-wimbledon-1401,103.9333333,3,4,139,1,1,2,1,1,1,74,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.523,24.916,4,119,74,-74,2.1,4,1,0,0.45,0,0,1,0,1,1,0,0,1,0,1,1,2,1,2.1,-74,74,3,4,4,0.236374
2023-wimbledon-1401,104.6,3,4,140,1,1,2,1,1,1,74,66,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.115,16.279,4,128,74,-74,2.766666667,5,1,0,0.566666667,0,0,1,0,1,1,0,0,1,0,1,1,2,1,2.766666667,-74,74,3,4,5,0.530455
2023-wimbledon-1401,105.1833333,3,4,141,1,1,2,1,1,2,75,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.245,16.347,4,130,74,-74,3.35,6,0,0,0.666666667,0,1,0,0,1,0,0,0,0,0,1,1,2,1,3.35,-74,74,3,4,6,2.543064
2023-wimbledon-1401,105.95,3,4,142,1,1,2,1,1,2,76,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.954,5.752,1,103,75,-75,4.116666667,7,1,0,0.583333333,1,0,0,0,1,1,0,0,1,0,1,1,2,1,4.116666667,-75,75,3,4,7,3.309231
2023-wimbledon-1401,106.9166667,3,5,143,1,1,3,1,-1,1,77,66,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.149,16.379,3,92,76,-76,0,0,0,0,0.766666667,0,0,0,1,1,1,0,0,0,0,-1,-1,-3,-1,0,76,-76,-3,-5,0,-0.0023
2023-wimbledon-1401,107.4666667,3,5,144,1,1,3,1,-1,1,77,67,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.47,18.328,4,115,77,-77,0.55,1,1,0,0.966666667,0,0,0,1,0,1,0,0,-1,0,-1,-1,-3,-1,-0.55,77,-77,-3,-5,-1,-3.026788
2023-wimbledon-1401,107.8166667,3,5,145,1,1,3,1,-1,1,77,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.888,3.663,1,120,77,-77,0.9,2,0,0,0.55,1,0,0,0,1,1,0,0,0,0,-1,-1,-3,-1,-0.9,77,-77,-3,-5,-2,-0.774053
2023-wimbledon-1401,108.4,3,5,146,1,1,3,1,-1,1,78,68,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.62,17.682,7,121,77,-77,1.483333333,3,0,1,0.35,0,1,0,0,1,1,0,0,0,-1,-1,-1,-3,-1,-1.483333333,77,-77,-3,-5,-3,0.613219
2023-wimbledon-1401,108.8166667,3,5,147,1,1,3,1,-1,1,78,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.022,3.63,2,127,78,-78,1.9,4,0,0,0.583333333,0,0,1,0,1,0,0,0,0,0,-1,-1,-3,-1,-1.9,78,-78,-3,-5,-4,-3.668227
2023-wimbledon-1401,109.2833333,3,5,148,1,1,3,1,-1,1,79,69,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.533,8.342,3,132,78,-78,2.366666667,5,0,1,0.416666667,0,0,1,0,0,1,0,0,0,-1,-1,-1,-3,-1,-2.366666667,78,-78,-3,-5,-5,1.233111
2023-wimbledon-1401,109.7833333,3,5,149,1,1,3,1,-1,1,80,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.82,11.537,4,123,79,-79,2.866666667,6,0,0,0.466666667,0,0,0,0,1,1,0,0,0,0,-1,-1,-3,-1,-2.866666667,79,-79,-3,-5,-6,-0.037022
2023-wimbledon-1401,110.4166667,3,5,150,1,1,3,1,-1,1,80,70,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24.584,16.258,4,129,80,-80,3.5,7,1,0,0.5,0,0,1,0,1,1,-1,0,-1,0,-1,-1,-3,-1,-3.5,80,-80,-3,-5,-7,-2.881584
2023-wimbledon-1401,111.2166667,3,5,151,1,1,3,1,-1,1,80,71,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,11.277,12.434,5,132,80,-80,4.3,8,0,0,0.633333333,0,0,1,0,1,1,0,0,0,0,-1,-1,-3,-1,-4.3,80,-80,-3,-5,-8,-1.184084
2023-wimbledon-1401,111.5833333,3,5,152,1,1,3,1,-1,1,80,72,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624,0.579,1,132,80,-80,4.666666667,9,1,0,0.8,0,0,1,0,0,1,0,0,-1,0,-1,-1,-3,-1,-4.666666667,80,-80,-3,-5,-9,-1.702728
2023-wimbledon-1401,113.5666667,3,6,153,1,1,3,2,1,2,81,72,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.534,12.762,5,132,80,-80,0,0,0,0,0.366666667,0,0,0,1,1,1,0,0,0,0,1,1,3,2,0,-80,80,3,6,0,2.099537
2023-wimbledon-1401,114.5833333,3,6,154,1,1,3,2,1,2,81,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.198,29.818,7,98,81,-81,1.016666667,1,1,0,1.983333333,0,0,1,0,1,0,0,0,1,0,1,1,3,2,1.016666667,-81,81,3,6,1,-1.066094
2023-wimbledon-1401,115.3,3,6,155,1,1,3,2,1,1,82,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.267,6.25,2,92,81,-81,1.733333333,2,0,0,1.016666667,0,1,0,0,1,1,0,0,0,0,1,1,3,2,1.733333333,-81,81,3,6,2,2.564403
2023-wimbledon-1401,115.85,3,6,156,1,1,3,2,1,1,83,73,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.036,15.405,3,112,82,-82,2.283333333,3,1,0,0.716666667,0,0,0,1,0,1,0,0,1,0,1,1,3,2,2.283333333,-82,82,3,6,3,2.666671
2023-wimbledon-1401,116.4833333,3,6,157,1,1,3,2,1,2,84,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.014,11.891,3,109,83,-83,2.916666667,4,1,0,0.55,0,0,0,1,1,1,0,0,1,0,1,1,3,2,2.916666667,-83,83,3,6,4,2.163699
2023-wimbledon-1401,117.4,3,7,158,1,1,4,2,-1,1,84,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.353,6.671,3,120,84,-84,0,0,0,0,0.633333333,1,0,0,0,1,1,0,0,0,0,-1,-1,-4,-2,0,84,-84,-3,-7,0,-2.214613
2023-wimbledon-1401,117.8166667,3,7,159,1,1,4,2,-1,1,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.548,4.983,1,116,84,-84,0.416666667,1,0,1,0.916666667,0,0,0,1,0,1,0,0,0,-1,-1,-1,-4,-2,-0.416666667,84,-84,-3,-7,-1,-2.265596
2023-wimbledon-1401,118.3166667,3,7,160,1,1,4,2,-1,1,84,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.672,30.585,5,124,84,-84,0.916666667,2,0,1,0.416666667,0,0,1,0,1,1,0,0,0,-1,-1,-1,-4,-2,-0.916666667,84,-84,-3,-7,-2,-1.946059
2023-wimbledon-1401,118.7166667,3,7,161,1,1,4,2,-1,1,84,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.337,4.113,1,119,84,-84,1.316666667,3,0,1,0.5,0,0,0,1,1,0,0,0,0,-1,-1,-1,-4,-2,-1.316666667,84,-84,-3,-7,-3,-2.325107
2023-wimbledon-1401,120.4333333,3,8,162,1,1,4,3,1,2,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793,1.625,1,123,84,-84,0,0,0,0,0.4,0,0,1,0,1,0,0,0,0,0,1,1,4,3,0,-84,84,3,8,0,1.23738
2023-wimbledon-1401,121.0833333,3,8,163,1,1,4,3,1,1,85,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.974,9.214,2,100,84,-84,0.65,1,0,1,1.716666667,0,0,0,0,1,1,0,0,0,1,1,1,4,3,0.65,-84,84,3,8,1,1.229156
2023-wimbledon-1401,121.7166667,3,8,164,1,1,4,3,1,1,85,79,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29.74,41.368,7,124,85,-85,1.283333333,2,0,0,0.65,0,1,0,0,1,0,0,0,0,0,1,1,4,3,1.283333333,-85,85,3,8,2,-0.005466
2023-wimbledon-1401,122.3,3,8,165,1,1,4,3,1,1,86,79,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.065,12.179,2,111,85,-85,1.866666667,3,0,1,0.633333333,0,0,0,0,1,0,0,0,0,1,1,1,4,3,1.866666667,-85,85,3,8,3,2.266673
2023-wimbledon-1401,122.9666667,3,8,166,1,1,4,3,1,2,87,79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.646,15.083,3,129,86,-86,2.533333333,4,0,0,0.583333333,0,0,0,0,0,1,0,0,0,0,1,1,4,3,2.533333333,-86,86,3,8,4,1.112185
2023-wimbledon-1401,123.8833333,3,8,167,1,1,4,3,1,1,88,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.011,37.06,7,127,87,-87,3.45,5,1,0,0.666666667,1,0,0,0,1,0,0,0,1,0,1,1,4,3,3.45,-87,87,3,8,5,2.996306
2023-wimbledon-1401,124.5666667,3,9,168,1,1,5,3,-1,1,89,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.352,6.49,1,121,88,-88,0,0,0,0,0.916666667,0,0,1,0,1,0,0,0,0,0,-1,-1,-5,-3,0,88,-88,-3,-9,0,-0.307313
2023-wimbledon-1401,124.9333333,3,9,169,1,1,5,3,-1,1,89,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.485,7.014,2,123,89,-89,0.366666667,1,1,0,0.683333333,0,1,0,0,1,1,0,0,-1,0,-1,-1,-5,-3,-0.366666667,89,-89,-3,-9,-1,-3.181317
2023-wimbledon-1401,125.2833333,3,9,170,1,1,5,3,-1,2,90,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.145,6.68,1,123,89,-89,0.716666667,2,0,0,0.366666667,1,0,0,0,1,0,0,0,0,0,-1,-1,-5,-3,-0.716666667,89,-89,-3,-9,-2,2.470735
2023-wimbledon-1401,126.0666667,3,9,171,1,1,5,3,-1,2,91,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.576,15.067,4,106,90,-90,1.5,3,1,0,0.35,0,0,0,0,1,1,0,0,-1,0,-1,-1,-5,-3,-1.5,90,-90,-3,-9,-3,0.570421
2023-wimbledon-1401,127.0166667,3,9,172,1,1,5,3,-1,1,91,81,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16.222,25.907,6,102,91,-91,2.45,4,1,0,0.783333333,0,0,0,0,1,1,-1,0,-1,0,-1,-1,-5,-3,-2.45,91,-91,-3,-9,-4,-3.174305
2023-wimbledon-1401,127.4333333,3,9,173,1,1,5,3,-1,2,91,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.603,6.651,1,132,91,-91,2.866666667,5,1,0,0.95,0,0,1,0,1,0,-1,0,-1,0,-1,-1,-5,-3,-2.866666667,91,-91,-3,-9,-5,-0.393268
2023-wimbledon-1401,128.25,3,9,174,1,1,5,3,-1,2,92,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.225,20.654,3,105,91,-91,3.683333333,6,0,0,0.416666667,0,0,0,0,1,1,0,0,0,0,-1,-1,-5,-3,-3.683333333,91,-91,-3,-9,-6,0.266269
2023-wimbledon-1401,129.1833333,3,9,175,1,1,5,3,-1,1,93,82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.074,28.221,8,114,92,-92,4.616666667,7,1,0,0.816666667,0,0,1,0,1,1,-1,0,-1,0,-1,-1,-5,-3,-4.616666667,92,-92,-3,-9,-7,-0.570855
2023-wimbledon-1401,134.35,4,1,176,2,1,0,0,1,2,93,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17.891,13.591,4,123,93,-93,0,0,0,0,0.933333333,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,-93,93,4,1,0,-0.802763
2023-wimbledon-1401,135.0166667,4,1,177,2,1,0,0,1,2,93,84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.385,4.31,0,123,93,-93,0.666666667,1,0,1,5.166666667,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0.666666667,-93,93,4,1,1,0.066249
2023-wimbledon-1401,135.75,4,1,178,2,1,0,0,1,1,94,84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.828,4.203,0,123,93,-93,1.4,2,0,1,0.666666667,0,1,0,0,0,1,0,0,0,1,2,1,0,0,1.4,-93,93,4,1,2,2.372557
2023-wimbledon-1401,136.2833333,4,1,179,2,1,0,0,1,2,95,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.28,10.891,3,119,94,-94,1.933333333,3,0,1,0.733333333,1,0,0,0,1,1,0,0,0,1,2,1,0,0,1.933333333,-94,94,4,1,3,1.588428
2023-wimbledon-1401,137.3,4,1,180,2,1,0,0,1,1,96,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.996,6.62,1,92,95,-95,2.95,4,0,0,0.533333333,0,1,0,0,1,0,0,0,0,0,2,1,0,0,2.95,-95,95,4,1,4,1.560862
2023-wimbledon-1401,137.7333333,4,1,181,2,1,0,0,1,1,97,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777,0.822,1,111,96,-96,3.383333333,5,1,0,1.016666667,0,0,0,1,0,0,0,0,1,0,2,1,0,0,3.383333333,-96,96,4,1,5,2.217831
2023-wimbledon-1401,138.8666667,4,2,182,2,1,1,0,-1,1,97,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.585,5.856,1,113,97,-97,0,0,0,0,0.433333333,0,0,1,0,1,1,0,0,0,0,-2,-1,-1,0,0,97,-97,-4,-2,0,-2.100803
2023-wimbledon-1401,139.3166667,4,2,183,2,1,1,0,-1,2,98,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129,97,-97,0.45,1,0,1,1.133333333,0,0,1,0,1,1,0,0,0,-1,-2,-1,-1,0,-0.45,97,-97,-4,-2,-1,0.934603
2023-wimbledon-1401,139.95,4,2,184,2,1,1,0,-1,1,98,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.685,25.304,2,101,98,-98,1.083333333,2,0,0,0.45,0,0,0,0,1,0,0,0,0,0,-2,-1,-1,0,-1.083333333,98,-98,-4,-2,-2,-1.44206
2023-wimbledon-1401,140.45,4,2,185,2,1,1,0,-1,1,99,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.655,14.828,3,128,98,-98,1.583333333,3,0,1,0.633333333,0,0,1,0,1,1,0,0,0,-1,-2,-1,-1,0,-1.583333333,98,-98,-4,-2,-3,1.829742
2023-wimbledon-1401,140.9333333,4,2,186,2,1,1,0,-1,1,99,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.227,7.194,2,124,99,-99,2.066666667,4,0,0,0.5,0,1,0,0,1,0,0,0,0,0,-2,-1,-1,0,-2.066666667,99,-99,-4,-2,-4,-2.496245
2023-wimbledon-1401,141.35,4,2,187,2,1,1,0,-1,2,99,88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.476,1,133,99,-99,2.483333333,5,0,1,0.483333333,0,0,1,0,1,0,0,0,0,-1,-2,-1,-1,0,-2.483333333,99,-99,-4,-2,-5,-0.845895
2023-wimbledon-1401,142.45,4,3,188,2,1,1,1,1,2,100,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.699,6.183,1,100,99,-99,0,0,0,0,0.416666667,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,-99,99,4,3,0,2.910495
2023-wimbledon-1401,143.3166667,4,3,189,2,1,1,1,1,2,100,89,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.273,23.065,7,93,100,-100,0.866666667,1,1,0,1.1,0,0,1,0,1,0,0,0,1,0,2,1,1,1,0.866666667,-100,100,4,3,1,-0.925595
2023-wimbledon-1401,144.3833333,4,3,190,2,1,1,1,1,1,101,89,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.603,4.111,0,93,100,-100,1.933333333,2,0,0,0.866666667,1,0,0,0,0,1,0,0,0,0,2,1,1,1,1.933333333,-100,100,4,3,2,2.778247
2023-wimbledon-1401,144.9166667,4,3,191,2,1,1,1,1,2,101,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.657,17.012,3,124,101,-101,2.466666667,3,1,0,1.066666667,0,0,1,0,1,1,0,0,1,0,2,1,1,1,2.466666667,-101,101,4,3,3,-0.017428
2023-wimbledon-1401,145.65,4,3,192,2,1,1,1,1,1,102,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.863,7.725,2,94,101,-101,3.2,4,0,0,0.533333333,0,1,0,0,1,1,0,0,0,0,2,1,1,1,3.2,-101,101,4,3,4,1.80699
2023-wimbledon-1401,146.25,4,3,193,2,1,1,1,1,1,103,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.467,23.07,5,112,102,-102,3.8,5,1,0,0.733333333,0,0,0,1,0,1,0,0,1,0,2,1,1,1,3.8,-102,102,4,3,5,2.141433
